close_price,return,rolling_mean_5,rolling_mean_20,rolling_std_5,rolling_std_20,bollinger_upper,bollinger_lower,high_low_range_5,drawdown_10,drawdown_speed,bollinger_width,fed_funds_rate_x_vol,treasury_10y_x_vol,cpi_x_vol
6.935699939727783,0.0,6.935699939727783,6.918539977073669,0.0,0.0307208290184155,6.9799816351105,6.857098319036838,0.0,0.0,0.0,0.1228833160736613,0.04853890984909649,0.04731007668835987,7.964374923024218
7.020599842071533,0.0122409999108297,6.952679920196533,6.920844960212707,0.0379683905847433,0.0363535491945523,6.993552058601812,6.848137861823603,0.08489990234375,0.0,0.0,0.1454141967782085,0.057438607727392635,0.0585292142032292,9.424657628687683
6.997499942779541,-0.0032903027962887,6.965039920806885,6.923499965667725,0.0409971381518437,0.0399277000871574,7.00335536584204,6.84364456549341,0.08489990234375,-0.0032903027962887,-0.0046199798583984,0.1597108003486305,0.0630857661377087,0.06627998214468128,10.351256247595556
6.972799777984619,-0.0035298556622939,6.972459888458252,6.924879956245422,0.0375738028436225,0.0411746584252145,7.007229273095851,6.842530639394993,0.08489990234375,-0.0068085441646265,-0.0095600128173828,0.1646986337008584,0.06505596031183891,0.06793818640160391,10.674530196736859
6.969799995422363,-0.000430212060832,6.979279899597168,6.925784945487976,0.031899769125915,0.0419860886730729,7.009757122834122,6.84181276814183,0.08489990234375,-0.0072358271076422,-0.0101599693298339,0.1679443546922918,0.06633802010345519,0.06675788099018591,10.88489348849415
7.00059986114502,0.0044190458467798,6.992259883880616,6.930349946022034,0.0211146215887174,0.0449575998191615,7.020265145660357,6.840434746383711,0.0507998466491699,-0.0028487567125904,-0.0039999961853025,0.1798303992766463,0.07103300771427518,0.07013385571789195,11.65525775311762
6.983500003814697,-0.0024426274418613,6.984839916229248,6.934889936447144,0.0139786591641369,0.0455364079334614,7.025962752314067,6.843817120580221,0.0307998657226571,-0.0052844257031303,-0.0034199714660646,0.1821456317338459,0.07194752453486901,0.07240288861420363,11.805313756749868
6.964900016784668,-0.0026634190620561,6.978319931030273,6.93811993598938,0.0141984500099478,0.0452439060009779,7.028607747991336,6.847632123987424,0.0356998443603524,-0.0079337701250368,-0.0071399688720704,0.1809756240039117,0.07148537148154509,0.0732951277215842,11.72948263075352
6.9710001945495605,0.0008758457049191,6.977960014343262,6.942179942131043,0.0143948140239083,0.044313380833197,7.030806703797436,6.853553180464649,0.0356998443603524,-0.0070648731786054,-0.0059199333190919,0.1772535233327872,0.07001514171645126,0.07134454314144717,11.488243981006322
6.976399898529053,0.0007745952989233,6.9792799949646,6.9470949411392215,0.0137475360655321,0.042234589442136,7.031564120023494,6.862625762254949,0.0356998443603524,-0.0062957502972336,-0.0048399925231935,0.1689383577685443,0.06673065131857488,0.06715299721299624,10.949317312873758
6.986100196838379,0.0013904447064985,6.976380062103272,6.953464961051941,0.0087451329054991,0.0375482959404478,7.028561552932836,6.878368369171045,0.0212001800537109,-0.0049140594834094,0.0,0.1501931837617913,0.059326307585907526,0.059701790545312,9.734395722561091
6.979300022125244,-0.0009733863702974,6.975540065765381,6.959139966964722,0.0080655753895309,0.0317272838921422,7.022594534749007,6.895685399180437,0.0212001800537109,-0.0030425734140291,-0.0013600349426269,0.1269091355685692,0.05012910854958468,0.04917729003282042,8.225298349037866
6.996200084686279,0.0024214552329688,6.981800079345703,6.963709974288941,0.0097198368662728,0.0300251688991288,7.023760312087198,6.903659636490684,0.0251998901367187,-0.0006284856363753,0.0,0.1201006755965146,0.047439766860623504,0.04683926348264093,7.784025037099141
6.997200012207031,0.0001429243744672,6.987040042877197,6.968284964561462,0.0095017793898628,0.0275934234839504,7.023471811529364,6.913098117593561,0.0208001136779785,-0.0004856510878245,0.0,0.1103736939358022,0.04359760910464163,0.04194200369560461,7.153595038214141
7.02239990234375,0.0036014248689126,6.996240043640137,6.972624969482422,0.0163939178191893,0.0289736152957079,7.030572200073838,6.914677738891006,0.0430998802185058,0.0,0.0,0.1158944611828314,0.045778312167218484,0.04230147833173353,7.511409765412274
7.026199817657471,0.0005411134892008,7.004259967803955,6.977149963378906,0.0196736995370036,0.0299536768871223,7.037057317153151,6.917242609604662,0.0468997955322265,0.0,0.0,0.119814707548489,0.047326809481653236,0.04133607410422877,7.765490732986456
7.02839994430542,0.0003131318073847,7.014079952239991,6.981784963607788,0.016014032280134,0.0303714061889239,7.042527775985636,6.9210421512299405,0.0321998596191406,0.0,0.0,0.1214856247556959,0.047986821778499764,0.04039397023126879,7.873787054478521
7.036399841308594,0.0011382244986863,7.0221199035644535,6.986819958686828,0.0148415010803725,0.0306748275809455,7.048169613848719,6.925470303524937,0.0391998291015625,0.0,0.0,0.1226993103237816,0.048466227577893886,0.04079752068265752,7.95244905036012
7.03980016708374,0.0004832479466536,7.030639934539795,6.992024970054627,0.0072407995245148,0.0303746424470386,7.052774254948704,6.931275685160549,0.0174002647399902,0.0,0.0,0.1214985697881552,0.04799193506632099,0.03948703518115018,7.874626054394757
7.003499984741211,-0.0051564222678165,7.026859951019287,6.995414972305298,0.0142034685765309,0.0273948552483376,7.050204682801973,6.940625261808623,0.0363001823425293,-0.0051564222678165,-0.0072600364685058,0.1095794209933505,0.04328387129237341,0.030956186430621483,7.102116223131523
6.990900039672852,-0.0017990926102393,7.019799995422363,6.998174977302552,0.0215082464490555,0.0235765614392936,7.0453281001811385,6.951021854423964,0.0489001274108886,-0.0069462379968586,-0.0097800254821777,0.0943062457571741,0.01532476493554084,0.025934217583222962,6.084544670007136
6.999800205230713,0.0012731072547673,7.014080047607422,6.99713499546051,0.0224324660544916,0.0229866852741809,7.043108366008872,6.951161624912149,0.0489001274108886,-0.0056819740480783,-0.0079999923706054,0.0919467410967236,0.014941345428217585,0.02344641897966452,5.9323117888195105
6.960999965667725,-0.0055430495764713,6.999000072479248,6.995309996604919,0.0282628545606846,0.0243638656870463,7.044037727979012,6.946582265230827,0.0788002014160156,-0.0111935281607089,-0.0157600402832031,0.0974554627481847,0.015836512696580096,0.024851143000787227,6.287729001050161
6.965400218963623,0.0006321294810516,6.984120082855225,6.994940018653869,0.0197001762184629,0.0247763769659783,7.044492772585826,6.945387264721912,0.0425000190734863,-0.0105684744388046,-0.0076199531555175,0.0991055078639142,0.016104645027885896,0.022794266808700038,6.394188261871816
6.935999870300293,-0.0042209130472196,6.970620059967041,6.993250012397766,0.0254023076779823,0.0275760252017203,7.048402062801207,6.938097961994325,0.0638003349304199,-0.0147447788743763,-0.0127600669860839,0.1103041008068821,0.017924416381118195,0.02040625864927302,7.116710279959169
6.931099891662598,-0.0007064559875031,6.958660030364991,6.989775013923645,0.0274611704366408,0.0307925239521045,7.051360061827854,6.928189966019437,0.0687003135681152,-0.0154408183245593,-0.013740062713623,0.1231700958084172,0.020015140568867926,0.01662796293413643,7.946811411463322
6.9456000328063965,0.0020920404222193,6.947819995880127,6.98788001537323,0.0150580654225877,0.032326983929999,7.0525339832332286,6.923226047513232,0.0343003273010253,-0.013381080718427,-0.0039600372314453,0.1293079357199964,0.02101253955449935,0.02456850778679924,8.342818704718422
6.955599784851074,0.0014397247174391,6.946739959716797,6.98741500377655,0.014035334511009,0.0327392024321157,7.052893408640782,6.921936598912319,0.0343003273010253,-0.0119606210736442,-0.0019600868225097,0.1309568097284632,0.021280481580875206,0.026846145994334873,8.449202406870691
6.95959997177124,0.0005751030887197,6.945579910278321,6.986844992637634,0.0122311949613148,0.0331368644543538,7.053118721546341,6.920571263728927,0.0285000801086425,-0.0062682962898004,0.0,0.1325474578174148,0.021538961895329972,0.029160440719831343,8.551829430921812
7.028600215911865,0.009914398014325,6.964099979400634,6.989455008506775,0.0376962786650002,0.0343060060373498,7.058067020581475,6.920842996432076,0.0975003242492675,0.0,0.0,0.1372240241493987,0.02229890392427737,0.03224764567510881,8.853556814095088
7.007199764251709,-0.0030447672371105,6.979319953918457,6.990509986877441,0.0363812631811788,0.0345211612922342,7.0595523094619095,6.921467664292973,0.0830001831054687,-0.0030447672371105,-0.0042800903320312,0.1380846451689361,0.022438754839952228,0.025200447743330964,8.909083221654633
6.992700099945068,-0.0020692523111176,6.988739967346191,6.991179990768432,0.0311957417191411,0.0344220371148218,7.060024064998076,6.922335916538789,0.073000431060791,-0.0051077191565859,-0.0071800231933593,0.1376881484592864,0.022374324124634172,0.03511047785711824,8.883501650444751
7.006199836730957,0.0019305470838073,6.998859977722168,6.991679978370667,0.0254322605105394,0.0345710944221016,7.06082216721487,6.922537789526463,0.069000244140625,-0.0031870327651011,-0.0044800758361816,0.1382843776884073,0.02247121137436604,0.04079389141807989,8.921969764078293
7.04640007019043,0.0057378085690216,7.016219997406006,6.994139981269837,0.0212076661033934,0.0366712537721634,7.067482488814163,6.92079747372551,0.0536999702453613,0.0,0.0,0.1466850150886536,0.023836314951906207,0.04107180422482301,9.463970488504842
7.107699871063232,0.0086994494014227,7.032039928436279,6.9984049797058105,0.0468054665378115,0.0442981866142059,7.087001352934222,6.909808606477399,0.114999771118164,0.0,0.0,0.1771927464568232,0.028793821299233833,0.04075433168506943,11.432298808647802
7.094799995422363,-0.0018149156372495,7.0495599746704105,7.001834988594055,0.0513566912447644,0.0489728196514203,7.099780627896896,6.903889349291214,0.114999771118164,-0.0018149156372495,-0.0025799751281738,0.1958912786056821,0.0318323327734232,0.037219342935079426,12.638709404359947
7.091300010681152,-0.0004933169001901,7.069279956817627,7.004979991912842,0.0421747427834615,0.0526502244785512,7.1102804408699445,6.89967954295574,0.1015000343322753,-0.0023073372088834,-0.003279972076416,0.2106008979142046,0.03422264591105828,0.04422618856198301,13.58775933252658
7.061999797821045,-0.0041318535128924,7.080439949035645,7.0062599897384645,0.0253278885259936,0.0537539031906083,7.1137677961196815,6.898752183357248,0.0612998008728027,-0.0064296571424239,-0.0091400146484375,0.2150156127624338,0.0349400370738954,0.0473034348077353,13.872592319819429
7.113500118255615,0.0072925972683346,7.0938599586486815,7.009944987297058,0.0199986618035256,0.0584915997496386,7.126928186796335,6.892961787797781,0.0515003204345703,0.0,0.0,0.2339663989985538,0.03801953983726509,0.048548027792200035,15.095278096987732
7.073100090026856,-0.0056793459699366,7.086940002441406,7.01342499256134,0.0199986618035242,0.0601353288728386,7.1336956503070175,6.893154334815663,0.0515003204345703,-0.0056793459699366,-0.0080800056457517,0.2405413154913542,0.039087963767345094,0.04329743678844379,15.519485134186697
7.095300197601318,0.003138667245182,7.087040042877197,7.018645000457764,0.0200489976603204,0.0625594890960346,7.143763978649833,6.893526022265695,0.0515003204345703,-0.0025585043019244,-0.0036399841308593,0.2502379563841383,0.0406636679124225,0.04379164236722422,16.14510270794823
7.099199771881104,0.0005495996182238,7.088619995117187,7.023614978790283,0.02076703919128,0.0648885826639479,7.153392144118179,6.893837813462387,0.0515003204345703,-0.002010310836688,-0.0028600692749021,0.2595543306557921,0.042177578731566134,0.045422007864763525,16.74618585958102
7.081399917602539,-0.0025073043230967,7.092500019073486,7.029634976387024,0.0157583418608484,0.0643566080140826,7.15834819241519,6.900921760358859,0.0404000282287588,-0.0045125746987332,-0.0064200401306152,0.2574264320563308,0.0032178304007041305,0.03990109696873122,16.477351063061597
7.099299907684326,0.0025277473790588,7.089659976959228,7.036329960823059,0.0118131968177561,0.0642873193544861,7.164904599532031,6.907755322114086,0.0261998176574698,-0.0019962339685419,0.0,0.2571492774179447,0.0032143659677243055,0.04050101119332625,16.459610948967786
7.083199977874756,-0.0022678193651382,7.091679954528809,7.043689966201782,0.0087365133530293,0.0605116809152328,7.164713328032248,6.922666604371316,0.0178999900817871,-0.0042595262356289,-0.003219985961914,0.2420467236609322,0.00302558404576164,0.037517242167444335,15.492926688088883
7.091300010681152,0.0011435555725798,7.090879917144775,7.05169997215271,0.0085021256256109,0.0551927696258466,7.162085511404403,6.941314432901017,0.0178999900817871,-0.0031208416680123,-0.0015999794006347,0.220771078503386,0.0027596384812923302,0.036979155649317225,14.131115192844755
7.091300010681152,0.0,7.089299964904785,7.058984971046447,0.0072045091948909,0.049803897704683,7.158592766455813,6.959377175637082,0.0178999900817871,-0.0031208416680123,-0.0015999794006347,0.1992155908187314,0.00249019488523415,0.03735292327851225,12.751391537125397
7.0447998046875,-0.0065573598527226,7.0819799423217775,7.063444972038269,0.0215497080598814,0.0436752527471557,7.15079547753258,6.976094466543958,0.0545001029968261,-0.0096577370388744,-0.0109000205993652,0.1747010109886222,0.002183762637357785,0.033629944615309895,11.182262311359768
7.064899921417236,0.0028531849430784,7.075099945068359,7.068709969520569,0.0200788058208697,0.0362062477710358,7.14112246506264,6.9962974739784975,0.0465002059936523,-0.0048455462812403,-0.0052800178527832,0.1448249910841426,0.0018103123885517903,0.026430560872856133,9.269958029313837
7.042200088500977,-0.0032130438036984,7.066899967193604,7.069389963150025,0.0239438176661836,0.0355347782245531,7.140459519599131,6.998320406700919,0.0490999221801757,-0.0080430211324844,-0.0098199844360351,0.1421391128982119,0.0017767389112276551,0.025940388103923764,9.09804033838878
7.035099983215332,-0.0010082226003828,7.05565996170044,7.070784974098205,0.0227893278702869,0.0334514177025461,7.137687809503298,7.003882138693113,0.0562000274658203,-0.009043134577186,-0.011240005493164,0.1338056708101849,0.0016725708851273052,0.025423077453935038,8.564633377218282
7.051599979400635,0.0023453819028398,7.047719955444336,7.073729968070984,0.0112745923131374,0.0284311784378523,7.130592324946688,7.016867611195279,0.0297999382019042,-0.0067189622785284,-0.0026599884033203,0.1137247137514094,0.001421558921892615,0.02160769561276775,7.2792914778002
7.048299789428711,-0.0004680058400312,7.048419952392578,7.075834965705871,0.011155992511638,0.0244476468419379,7.124730259389748,7.026939672021995,0.0297999382019042,-0.0071838236049743,-0.003320026397705,0.0977905873677524,0.0012223823420968952,0.015402017510420878,6.259379916235044
7.066500186920166,0.0025822394102408,7.048740005493164,7.076839971542358,0.011753914318875,0.0235713760092282,7.123982723560815,7.029697219523902,0.0314002037048339,-0.0034972182425834,0.0,0.0942855040369128,0.0011785688004614101,0.014378539365629201,6.035026542394714
7.078800201416016,0.0017406090950957,7.056060028076172,7.075394988059998,0.0169229815549655,0.0224386123149982,7.120272212689994,7.030517763430001,0.0437002182006835,-0.0017626964373681,0.0,0.0897544492599937,0.0011219306157499102,0.014585098004748831,5.745002788233619
7.072199821472168,-0.0009324150641414,7.063479995727539,7.074264979362487,0.01314761451176,0.0219742091834166,7.1182133977293205,7.030316560995654,0.0305004119873046,-0.0026934679367979,-0.0013200759887695,0.0878968367336661,0.00109871045917083,0.013843751785552458,5.626100725648518
7.072400093078613,2.8318148737493946e-05,7.067640018463135,7.073319983482361,0.0116548645682956,0.0216063790288754,7.116532741540112,7.03010722542461,0.0305004119873046,-0.0009041233196724,-0.0012800216674804,0.0864255161155025,0.0010803189514437702,0.012531699836747732,5.531924435521026
7.070799827575684,-0.0002262690857232,7.072140026092529,7.073759984970093,0.0044168162635008,0.021452774616588,7.116665534203269,7.0308544357369165,0.0123000144958496,-0.0011301878302387,-0.0016000747680664,0.0858110984663529,0.0010726387308294001,0.01351524800845044,5.492596790634258
7.083099842071533,0.0017395506584532,7.075459957122803,7.072239971160888,0.0052733559949248,0.0194746192906143,7.111189209742117,7.033290732579659,0.0123000144958496,0.0,0.0,0.0778984771624582,0.000973730964530715,0.011879517767274722,4.98612572621456
7.065199851989746,-0.0025271407266443,7.072739887237549,7.071844959259034,0.0064875218361187,0.0195362792331022,7.110917517725238,7.032772400792829,0.0178999900817871,-0.0025271407266443,-0.0035799980163574,0.0781451169324096,0.0009768139616551101,0.01172176753986132,5.0019126446096225
7.080900192260742,0.0022222075241897,7.074479961395264,7.071124958992004,0.007407958135772,0.0188807043670633,7.108886367726131,7.033363550257877,0.0178999900817871,-0.000310549033592,-0.0004399299621582,0.0755228174682542,0.0009440352183531652,0.012650071925932413,4.834064500507951
7.085299968719482,0.0006213583498251,7.077059936523438,7.070429968833923,0.0086454716895181,0.0180295291501585,7.1064890271342405,7.034370910533606,0.0201001167297363,0.0,0.0,0.0721181166006346,0.000901476457507925,0.01117830807309827,4.61613640737338
7.078100204467773,-0.0010161551781144,7.078520011901856,7.070264983177185,0.0079090267375643,0.0179387302835103,7.106142443744205,7.034387522610165,0.0201001167297363,-0.0010161551781145,-0.0014399528503417,0.0717549211340404,0.000896936514175515,0.011301400078611488,4.592888991947708
7.075399875640869,-0.000381504746881,7.076980018615723,7.069069981575012,0.0075351397637891,0.0166527104517399,7.102375402478492,7.035764560671533,0.0201001167297363,-0.0013972722569715,-0.0019800186157226,0.066610841806959,0.000832635522586995,0.010657734689113536,4.26362676237987
7.061299800872803,-0.0019928307962649,7.076200008392334,7.067974972724914,0.0090990129688058,0.0163926822047915,7.100760337134497,7.035189608315331,0.0240001678466796,-0.003387318526052,-0.0048000335693359,0.065570728819166,0.0008196341102395749,0.010491316611066559,4.1932808933500745
7.061500072479248,2.836186142674002e-05,7.072319984436035,7.066484975814819,0.010605324204976,0.0154904821187719,7.097465940052363,7.035504011577276,0.0240001678466796,-0.0033590527352839,-0.0047599792480468,0.0619619284750871,0.0007745241059385951,0.009913908556014017,3.9624963069460897
7.061500072479248,0.0,7.067560005187988,7.064994978904724,0.0084438601438467,0.0143706703853689,7.093736319675462,7.036253638133986,0.0168004035949707,-0.0033590527352839,-0.003320026397705,0.0574826815414759,0.000718533519268445,0.009484642454343474,3.6760462259181352
7.061500072479248,0.0,7.064239978790283,7.065829992294312,0.0062391746987255,0.0135999836323751,7.093029959559062,7.038630025029561,0.0141000747680664,-0.0033590527352839,-0.0027799606323242,0.0543999345295009,0.000679999181618755,0.009791988215310072,3.4789030131288152
7.103600025177002,0.005961899350795,7.06988000869751,7.0677649974823,0.0188502617406357,0.016001738378901,7.0997684742401015,7.035761520724498,0.0423002243041992,0.0,0.0,0.0640069535156033,0.00080008691894505,0.010081095178707629,4.093276680799633
7.083799839019775,-0.0027873453019665,7.074380016326904,7.06984498500824,0.0189751207988545,0.0151867005555876,7.100218386119416,7.039471583897065,0.0420999526977539,-0.0027873453019665,-0.0039600372314453,0.0607468022223507,0.00075933502777938,0.010478823383355443,3.884788375520419
7.073100090026856,-0.0015104533211089,7.076700019836426,7.071744990348816,0.0176709791304724,0.0128006203689004,7.097346231086617,7.046143749611015,0.0420999526977539,-0.0042935884681071,-0.0060999870300291,0.0512024814756024,0.00064003101844502,0.009344452869297292,3.27442429160546
7.0980000495910645,0.0035203742697373,7.084000015258789,7.074064993858338,0.0173584072985792,0.0131571875469636,7.100379368952265,7.04775061876441,0.0420999526977539,-0.0007883292367376,-0.0011199951171875,0.0526287501878552,0.00065785937734818,0.009078459407404883,3.365634888888383
7.082099914550781,-0.0022400866341497,7.088119983673096,7.075755000114441,0.0124272832380727,0.011771311841873,7.099297623798187,7.052212376430695,0.0304999351501455,-0.0030266499451008,-0.0043000221252441,0.0470852473674927,0.00058856559209365,0.00753363957879872,3.011125111774797
7.091300010681152,0.0012990633062757,7.085659980773926,7.07699499130249,0.0094600778301073,0.0120480531085521,7.101091097519594,7.052898885085385,0.024899959564208,-0.0017315184487098,-0.0013400077819824,0.0481922124342091,0.000602402655427605,0.007590273458387822,3.0819160812738438
7.094699859619141,0.000479439444512,7.087839984893799,7.077789974212647,0.010154672355425,0.0126813574577025,7.103152689128052,7.052427259297241,0.024899959564208,-0.0012529091624411,-0.0006600379943847,0.0507254298308108,0.0006340678728851251,0.0081160687729296,3.243916600395215
7.101200103759766,0.0009162112942397,7.093459987640381,7.079239988327027,0.0073446511770577,0.0136309501764486,7.106501888679924,7.051978087974129,0.0191001892089843,-0.0003378457977265,0.0,0.0545238007057946,0.0006815475088224301,0.009950593628807477,3.4868243170359046
7.10860013961792,0.0010420824297341,7.095580005645752,7.081049990653992,0.0100239121769164,0.0150087086998223,7.1110674080536365,7.051032573254347,0.0265002250671386,0.0,0.0,0.0600348347992891,0.000750435434991115,0.01050609608987561,3.8392577028319437
7.098199844360352,-0.0014630581342738,7.098799991607666,7.082419991493225,0.0066186179129297,0.0152720573751267,7.112964106243479,7.0518758767429714,0.0173001289367675,-0.0014630581342738,-0.0020800590515136,0.0610882295005072,0.000763602868756335,0.010384999015086157,3.9066228206721596
7.09250020980835,-0.0008029690170713,7.0990400314331055,7.082890009880066,0.0062923336994586,0.0154378367241462,7.113765683328358,7.052014336431773,0.0160999298095703,-0.0022648523609932,-0.003219985961914,0.0617513468965853,0.00077189183620731,0.010497728972419417,3.949029509710046
7.114299774169922,0.0030736078557214,7.102960014343262,7.085345005989074,0.0085960046021536,0.0163534975180134,7.118052001025101,7.052638010953047,0.0217995643615722,0.0,0.0,0.065413990072054,0.0008176748759006701,0.010793308361888845,4.183257372102864
7.12939977645874,0.0021224860869151,7.1085999488830565,7.087769985198975,0.0144264046792373,0.0190356406567543,7.125841266512484,7.049698703885466,0.0368995666503906,0.0,0.0,0.0761425626270178,0.000951782032837715,0.012563522833457838,4.869354951279063
7.135700225830078,0.0008837278829758,7.114019966125488,7.090289998054504,0.0188416207099087,0.0218233992947148,7.133936796643934,7.046643199465074,0.0432000160217285,0.0,0.0,0.0872935971788599,0.0010911699647357402,0.015058145513353213,5.582469186386636
7.134099960327148,-0.0002242618737172,7.121199989318848,7.093089985847473,0.0181327944143581,0.0236897462524268,7.140469478352326,7.04571049334262,0.0432000160217285,-0.0002242618737173,-0.0003200531005859,0.0947589850097063,0.00118448731262134,0.016109027451650226,6.05988447086328
7.1682000160217285,0.0047798679418862,7.136339950561523,7.097729992866516,0.0197131045694586,0.0286180480443484,7.154966088955213,7.04049389677782,0.0539002418518066,0.0,0.0,0.1144721921773932,0.0014309024022174201,0.020032633631043878,7.320553925840409
7.145199775695801,-0.0032086493505369,7.142519950866699,7.101924991607666,0.015461169702217,0.0291413270549072,7.16020764571748,7.043642337497851,0.0388002395629882,-0.003208649350537,-0.0046000480651855,0.1165653082196289,0.00145706635274536,0.01894186258568968,7.454409743299371
7.136300086975098,-0.0012455479202939,7.14390001296997,7.105664992332459,0.0142584707063328,0.028472371552319,7.162609735437097,7.048720249227821,0.03410005569458,-0.0044502007443055,-0.0063799858093261,0.1138894862092758,0.00227778972418552,0.018791765224530542,7.318595328551179
